amfi_code,date,nav
120505,2024-03-20,289974.0
120505,2024-03-21,2911009.0
120505,2024-03-22,2942869.0
120505,2024-03-25,2941138.0
120505,2024-03-26,2933696.0
120505,2024-03-27,2994695.0
120505,2024-03-28,3016137.0
120505,2024-03-29,3071061.0
120505,2024-04-01,3082539.0
120505,2024-04-02,3053456.0
120505,2024-04-03,3034258.0
120505,2024-04-04,304005.0
120505,2024-04-05,3019375.0
120505,2024-04-08,2981628.0
120505,2024-04-09,3026854.0
120505,2024-04-10,3009208.0
120505,2024-04-11,3016223.0
120505,2024-04-12,3028975.0
120505,2024-04-15,3009757.0
120505,2024-04-16,3064543.0
120505,2024-04-17,3025881.0
120505,2024-04-18,3037419.0
120505,2024-04-19,3048435.0
120505,2024-04-22,3048512.0
120505,2024-04-23,3003582.0
120505,2024-04-24,303.71
120505,2024-04-25,3066315.0
120505,2024-04-26,3043674.0
120505,2024-04-29,3071628.0
120505,2024-04-30,3087525.0
120505,2024-05-01,3042613.0
120505,2024-05-02,3013707.0
120505,2024-05-03,3057108.0
120505,2024-05-06,3070521.0
120505,2024-05-07,3051911.0
120505,2024-05-08,3022752.0
120505,2024-05-09,300619.0
120505,2024-05-10,2992257.0
120505,2024-05-13,2964112.0
120505,2024-05-14,2904918.0
120505,2024-05-15,2946814.0
120505,2024-05-16,2983259.0
120505,2024-05-17,2940123.0
120505,2024-05-20,2946912.0
120505,2024-05-21,2917227.0
120505,2024-05-22,2910071.0
120505,2024-05-23,2900043.0
120505,2024-05-24,2887178.0
120505,2024-05-27,2959224.0
120505,2024-05-28,2945656.0
120505,2024-05-29,2919266.0
120505,2024-05-30,2894694.0
120505,2024-05-31,2933062.0
120505,2024-06-03,2877574.0
120505,2024-06-04,2853352.0
120505,2024-06-05,2905153.0
120505,2024-06-06,2915615.0
120505,2024-06-07,2924292.0
120505,2024-06-10,3001903.0
120505,2024-06-11,3012799.0
120505,2024-06-12,2989386.0
120505,2024-06-13,2981321.0
120505,2024-06-14,2943064.0
120505,2024-06-17,2989655.0
120505,2024-06-18,3012317.0
120505,2024-06-19,3055191.0
120505,2024-06-20,3101962.0
120505,2024-06-21,3088704.0
120505,2024-06-24,3056036.0
120505,2024-06-25,3056206.0
120505,2024-06-26,3026488.0
120505,2024-06-27,3034516.0
120505,2024-06-28,3077989.0
120505,2024-07-01,3073874.0
120505,2024-07-02,3081475.0
120505,2024-07-03,3080093.0
120505,2024-07-04,3111927.0
120505,2024-07-05,3089237.0
120505,2024-07-08,3011113.0
120505,2024-07-09,3030174.0
120505,2024-07-10,3068283.0
120505,2024-07-11,3086801.0
120505,2024-07-12,3065305.0
120505,2024-07-15,3025985.0
120505,2024-07-16,3046002.0
120505,2024-07-17,3053224.0
120505,2024-07-18,3050687.0
120505,2024-07-19,3120067.0
120505,2024-07-22,3086991.0
120505,2024-07-23,3155404.0
120505,2024-07-24,3158735.0
120505,2024-07-25,3092181.0
120505,2024-07-26,3087638.0
120505,2024-07-29,3125409.0
120505,2024-07-30,3113882.0
120505,2024-07-31,3061465.0
120505,2024-08-01,3057504.0
120505,2024-08-02,3028339.0
120505,2024-08-05,3048273.0
120505,2024-08-06,3078698.0
120505,2024-08-07,3042072.0
120505,2024-08-08,3018517.0
120505,2024-08-09,3048033.0
120505,2024-08-12,3018898.0
120505,2024-08-13,2982059.0
120505,2024-08-14,2942269.0
120505,2024-08-15,2956687.0
120505,2024-08-16,296965.0
120505,2024-08-19,2947424.0
120505,2024-08-20,2949592.0
120505,2024-08-21,3006028.0
120505,2024-08-22,2973191.0
120505,2024-08-23,2906502.0
120505,2024-08-26,2924348.0
120505,2024-08-27,2922457.0
120505,2024-08-28,2899682.0
120505,2024-08-29,2924374.0
120505,2024-08-30,295589.0
120505,2024-09-02,288073.0
120505,2024-09-03,2860245.0
120505,2024-09-04,2942678.0
120505,2024-09-05,2965298.0
120505,2024-09-06,2991408.0
120505,2024-09-09,3035745.0
120505,2024-09-10,3038415.0
120505,2024-09-11,3069596.0
120505,2024-09-12,309818.0
120505,2024-09-13,3120338.0
120505,2024-09-16,3110432.0
120505,2024-09-17,3118948.0
120505,2024-09-18,3099151.0
120505,2024-09-19,3101718.0
120505,2024-09-20,3060705.0
120505,2024-09-23,3033925.0
120505,2024-09-24,3025731.0
120505,2024-09-25,2993766.0
120505,2024-09-26,2977733.0
120505,2024-09-27,2973902.0
120505,2024-09-30,2990271.0
120505,2024-10-01,302648.0
120505,2024-10-02,3011758.0
120505,2024-10-03,3062337.0
120505,2024-10-04,3099023.0
120505,2024-10-07,3119881.0
120505,2024-10-08,3127733.0
120505,2024-10-09,3141821.0
120505,2024-10-10,3188929.0
120505,2024-10-11,3238157.0
120505,2024-10-14,3292532.0
120505,2024-10-15,3296384.0
120505,2024-10-16,3320592.0
120505,2024-10-17,3376698.0
120505,2024-10-18,3353846.0
120505,2024-10-21,3343343.0
120505,2024-10-22,3346242.0
120505,2024-10-23,3384749.0
120505,2024-10-24,3424337.0
120505,2024-10-25,3417192.0
120505,2024-10-28,3358309.0
120505,2024-10-29,3370492.0
120505,2024-10-30,3335898.0
120505,2024-10-31,3279148.0
120505,2024-11-01,3232097.0
120505,2024-11-04,3246938.0
120505,2024-11-05,3302491.0
120505,2024-11-06,3306258.0
120505,2024-11-07,331687.0
120505,2024-11-08,3366435.0
120505,2024-11-11,3307007.0
120505,2024-11-12,3329906.0
120505,2024-11-13,3331691.0
120505,2024-11-14,3356603.0
120505,2024-11-15,3339488.0
120505,2024-11-18,3309186.0
120505,2024-11-19,3316993.0
120505,2024-11-20,338.54
120505,2024-11-21,3422772.0
120505,2024-11-22,3404333.0
120505,2024-11-25,335239.0
120505,2024-11-26,328779.0
120505,2024-11-27,3342244.0
120505,2024-11-28,3306486.0
120505,2024-11-29,3295851.0
120505,2024-12-02,3350644.0
120505,2024-12-03,328876.0
120505,2024-12-04,3350286.0
120505,2024-12-05,3342385.0
120505,2024-12-06,3298976.0
120505,2024-12-09,3291443.0
120505,2024-12-10,3265301.0
120505,2024-12-11,328479.0
120505,2024-12-12,3261607.0
120505,2024-12-13,3189979.0
120505,2024-12-16,3183716.0
120505,2024-12-17,3134555.0
120505,2024-12-18,3144351.0
120505,2024-12-19,3102082.0
120505,2024-12-20,3086097.0
120505,2024-12-23,3094935.0
120505,2024-12-24,3089159.0
120505,2024-12-25,3100523.0
120505,2024-12-26,312798.0
120505,2024-12-27,308701.0
120505,2024-12-30,3086713.0
120505,2024-12-31,2968127.0
120505,2025-01-01,2978935.0
120505,2025-01-02,2970232.0
120505,2025-01-03,2937456.0
120505,2025-01-06,2950567.0
120505,2025-01-07,2994292.0
120505,2025-01-08,297929.0
120505,2025-01-09,2947777.0
120505,2025-01-10,2955598.0
120505,2025-01-13,2910689.0
120505,2025-01-14,2889723.0
120505,2025-01-15,2934291.0
120505,2025-01-16,2938457.0
120505,2025-01-17,2875033.0
120505,2025-01-20,2815756.0
120505,2025-01-21,2823128.0
120505,2025-01-22,2854344.0
120505,2025-01-23,2801501.0
120505,2025-01-24,2818522.0
120505,2025-01-27,2865692.0
120505,2025-01-28,2933159.0
120505,2025-01-29,2946797.0
120505,2025-01-30,2966727.0
120505,2025-01-31,2893892.0
120505,2025-02-03,2969544.0
120505,2025-02-04,2951151.0
120505,2025-02-05,2920332.0
120505,2025-02-06,291339.0
120505,2025-02-07,2968583.0
120505,2025-02-10,3050139.0
120505,2025-02-11,3056782.0
120505,2025-02-12,3095605.0
120505,2025-02-13,3099296.0
120505,2025-02-14,3063103.0
120505,2025-02-17,3119829.0
120505,2025-02-18,3098774.0
120505,2025-02-19,3158381.0
120505,2025-02-20,3210017.0
120505,2025-02-21,3235878.0
120505,2025-02-24,3309727.0
120505,2025-02-25,3401644.0
120505,2025-02-26,3396808.0
120505,2025-02-27,3366354.0
120505,2025-02-28,3294293.0
120505,2025-03-03,3386282.0
120505,2025-03-04,3370782.0
120505,2025-03-05,3419193.0
120505,2025-03-06,3391279.0
120505,2025-03-07,3456626.0
120505,2025-03-10,3430095.0
120505,2025-03-11,3383799.0
120505,2025-03-12,3377643.0
120505,2025-03-13,3358478.0
120505,2025-03-14,3384816.0
120505,2025-03-17,3385017.0
120505,2025-03-18,3412846.0
120505,2025-03-19,3403274.0
120505,2025-03-20,3378568.0
120505,2025-03-21,3357316.0
120505,2025-03-24,3442824.0
120505,2025-03-25,3454445.0
120505,2025-03-26,3375667.0
120505,2025-03-27,3356978.0
120505,2025-03-28,3363141.0
120505,2025-03-31,344057.0
120505,2025-04-01,3485544.0
120505,2025-04-02,344963.0
120505,2025-04-03,3553335.0
120505,2025-04-04,3554407.0
120505,2025-04-07,361026.0
120505,2025-04-08,3563098.0
120505,2025-04-09,3464615.0
120505,2025-04-10,340.9
120505,2025-04-11,3281139.0
120505,2025-04-14,3367412.0
120505,2025-04-15,3378348.0
120505,2025-04-16,3343421.0
120505,2025-04-17,3363851.0
120505,2025-04-18,3373758.0
120505,2025-04-21,3401219.0
120505,2025-04-22,3453144.0
120505,2025-04-23,3443504.0
120505,2025-04-24,3409732.0
120505,2025-04-25,3446006.0
120505,2025-04-28,3481605.0
120505,2025-04-29,3488158.0
120505,2025-04-30,358268.0
120505,2025-05-01,356636.0
120505,2025-05-02,3530536.0
120505,2025-05-05,3550642.0
120505,2025-05-06,3524452.0
120505,2025-05-07,3547809.0
120505,2025-05-08,3514983.0
120505,2025-05-09,3500546.0
120505,2025-05-12,3583087.0
120505,2025-05-13,3568141.0
120505,2025-05-14,3536573.0
120505,2025-05-15,3588895.0
120505,2025-05-16,3546422.0
120505,2025-05-19,3519504.0
120505,2025-05-20,3546267.0
120505,2025-05-21,3588742.0
120505,2025-05-22,3644008.0
120505,2025-05-23,3614001.0
120505,2025-05-26,364233.0
120505,2025-05-27,3624511.0
120505,2025-05-28,360076.0
120505,2025-05-29,3655455.0
120505,2025-05-30,3633941.0
120505,2025-06-02,3648522.0
120505,2025-06-03,3657789.0
120505,2025-06-04,3613647.0
120505,2025-06-05,3658142.0
120505,2025-06-06,3685241.0
120505,2025-06-09,3601091.0
120505,2025-06-10,3615506.0
120505,2025-06-11,3584628.0
120505,2025-06-12,3634458.0
120505,2025-06-13,3574534.0
120505,2025-06-16,3561718.0
120505,2025-06-17,3579598.0
120505,2025-06-18,3584344.0
120505,2025-06-19,3619666.0
120505,2025-06-20,3556876.0
120505,2025-06-23,3630349.0
120505,2025-06-24,3655705.0
120505,2025-06-25,3718193.0
120505,2025-06-26,3759839.0
120505,2025-06-27,3761853.0
120505,2025-06-30,3706974.0
120505,2025-07-01,3684539.0
120505,2025-07-02,3757843.0
120505,2025-07-03,3823254.0
120505,2025-07-04,3797567.0
120505,2025-07-07,3674082.0
120505,2025-07-08,3667214.0
120505,2025-07-09,3657074.0
120505,2025-07-10,3648618.0
120505,2025-07-11,367425.0
120505,2025-07-14,3715492.0
120505,2025-07-15,376233.0
120505,2025-07-16,3785007.0
120505,2025-07-17,370.68
120505,2025-07-18,3694185.0
120505,2025-07-21,3800041.0
120505,2025-07-22,3819675.0
120505,2025-07-23,3839117.0
120505,2025-07-24,3858273.0
120505,2025-07-25,3880119.0
120505,2025-07-28,3773554.0
120505,2025-07-29,3765291.0
120505,2025-07-30,3766123.0
120505,2025-07-31,3826914.0
120505,2025-08-01,3831682.0
120505,2025-08-04,3759446.0
120505,2025-08-05,3781399.0
120505,2025-08-06,374772.0
120505,2025-08-07,3696028.0
120505,2025-08-08,366178.0
120505,2025-08-11,3688121.0
120505,2025-08-12,3746634.0
120505,2025-08-13,3770895.0
120505,2025-08-14,3802093.0
120505,2025-08-15,3826261.0
120505,2025-08-18,3833489.0
120505,2025-08-19,3868209.0
120505,2025-08-20,3760365.0
120505,2025-08-21,3767909.0
120505,2025-08-22,372359.0
120505,2025-08-25,3778328.0
120505,2025-08-26,3774224.0
120505,2025-08-27,3778171.0
120505,2025-08-28,3713224.0
120505,2025-08-29,3761228.0
120505,2025-09-01,3792132.0
120505,2025-09-02,3820071.0
120505,2025-09-03,3785632.0
120505,2025-09-04,3753271.0
120505,2025-09-05,3765869.0
120505,2025-09-08,3737216.0
120505,2025-09-09,3759254.0
120505,2025-09-10,3665745.0
120505,2025-09-11,3646875.0
120505,2025-09-12,3728666.0
120505,2025-09-15,375086.0
120505,2025-09-16,3760892.0
120505,2025-09-17,3853923.0
120505,2025-09-18,3750194.0
120505,2025-09-19,3716282.0
120505,2025-09-22,3700977.0
120505,2025-09-23,3741718.0
120505,2025-09-24,3783692.0
120505,2025-09-25,3747203.0
120505,2025-09-26,3794788.0
120505,2025-09-29,3779063.0
120505,2025-09-30,3836853.0
120505,2025-10-01,3792281.0
120505,2025-10-02,3789243.0
120505,2025-10-03,376962.0
120505,2025-10-06,3820145.0
120505,2025-10-07,3798878.0
120505,2025-10-08,3799511.0
120505,2025-10-09,3825208.0
120505,2025-10-10,3852852.0
120505,2025-10-13,3896599.0
120505,2025-10-14,3909094.0
120505,2025-10-15,3892199.0
120505,2025-10-16,3878557.0
120505,2025-10-17,3882368.0
120505,2025-10-20,3896611.0
120505,2025-10-21,3892378.0
120505,2025-10-22,389.59
120505,2025-10-23,3828371.0
120505,2025-10-24,3861677.0
120505,2025-10-27,3872669.0
120505,2025-10-28,3922031.0
120505,2025-10-29,3924686.0
120505,2025-10-30,3846464.0
120505,2025-10-31,3832582.0
120505,2025-11-03,3826002.0
120505,2025-11-04,3862778.0
120505,2025-11-05,3770782.0
120505,2025-11-06,3775187.0
120505,2025-11-07,3801032.0
120505,2025-11-10,3773602.0
120505,2025-11-11,3779523.0
120505,2025-11-12,3753795.0
120505,2025-11-13,372367.0
120505,2025-11-14,3708013.0
120505,2025-11-17,3679087.0
120505,2025-11-18,3711816.0
120505,2025-11-19,3681791.0
120505,2025-11-20,3644675.0
120505,2025-11-21,372513.0
120505,2025-11-24,3770756.0
120505,2025-11-25,369016.0
120505,2025-11-26,3659004.0
120505,2025-11-27,3672114.0
120505,2025-11-28,3688859.0
120505,2025-12-01,362608.0
120505,2025-12-02,3679193.0
120505,2025-12-03,371822.0
120505,2025-12-04,3742252.0
120505,2025-12-05,3806084.0
120505,2025-12-08,3829326.0
120505,2025-12-09,3852539.0
120505,2025-12-10,3927687.0
120505,2025-12-11,3982483.0
120505,2025-12-12,3945234.0
120505,2025-12-15,397793.0
120505,2025-12-16,3949092.0
120505,2025-12-17,3975674.0
120505,2025-12-18,4001117.0
120505,2025-12-19,3938065.0
120505,2025-12-22,393498.0
120505,2025-12-23,3950157.0
120505,2025-12-24,3932235.0
120505,2025-12-25,3949738.0
120505,2025-12-26,3990711.0
120505,2025-12-29,3991943.0
120505,2025-12-30,4005389.0
120505,2025-12-31,4075011.0
120505,2026-01-01,4100921.0
120505,2026-01-02,4113564.0
120505,2026-01-05,4069407.0
120505,2026-01-06,410499.0
120505,2026-01-07,4124025.0
120505,2026-01-08,4190705.0
120505,2026-01-09,4195887.0
120505,2026-01-12,4108429.0
120505,2026-01-13,402839.0
120505,2026-01-14,406676.0
120505,2026-01-15,4041826.0
120505,2026-01-16,4065753.0
120505,2026-01-19,4074063.0
120505,2026-01-20,4068679.0
120505,2026-01-21,4066732.0
120505,2026-01-22,4027543.0
120505,2026-01-23,402.95
120505,2026-01-26,4004109.0
120505,2026-01-27,3988999.0
120505,2026-01-28,3976258.0
120505,2026-01-29,396816.0
120505,2026-01-30,4014908.0
120505,2026-02-02,4011381.0
120505,2026-02-03,4063574.0
120505,2026-02-04,4141855.0
120505,2026-02-05,4187279.0
120505,2026-02-06,4216995.0
120505,2026-02-09,423638.0
120505,2026-02-10,4283374.0
120505,2026-02-11,4290852.0
120505,2026-02-12,4344645.0
120505,2026-02-13,437965.0
120505,2026-02-16,4363771.0
120505,2026-02-17,4413789.0
120505,2026-02-18,4421606.0
120505,2026-02-19,4418973.0
120505,2026-02-20,4396824.0
120505,2026-02-23,4408542.0
120505,2026-02-24,4464446.0
120505,2026-02-25,4515245.0
120505,2026-02-26,4537443.0
120505,2026-02-27,457321.0
120505,2026-03-02,4646484.0
120505,2026-03-03,4641281.0
120505,2026-03-04,4582821.0
120505,2026-03-05,4657889.0
120505,2026-03-06,4631571.0
120505,2026-03-09,459656.0
120505,2026-03-10,4501831.0
120505,2026-03-11,4535777.0
120505,2026-03-12,4451603.0
120505,2026-03-13,4414784.0
120505,2026-03-16,4448977.0
120505,2026-03-17,4490613.0
120505,2026-03-18,4458729.0
120505,2026-03-19,445458.0
120505,2026-03-20,4411273.0
120505,2026-03-23,4385371.0
120505,2026-03-24,4402335.0
120505,2026-03-25,4378935.0
120505,2026-03-26,4369101.0
120505,2026-03-27,4296071.0
120505,2026-03-30,4357662.0
120505,2026-03-31,4387306.0
120505,2026-04-01,4432129.0
120505,2026-04-02,4504152.0
120505,2026-04-03,4462894.0
120505,2026-04-06,4446789.0
120505,2026-04-07,4350009.0
120505,2026-04-08,4519674.0
120505,2026-04-09,4514634.0
120505,2026-04-10,4574197.0
120505,2026-04-13,4509951.0
120505,2026-04-14,4567137.0
120505,2026-04-15,4672968.0
120505,2026-04-16,4672749.0
120505,2026-04-17,4619669.0
120505,2026-04-20,4615113.0
120505,2026-04-21,4496769.0
120505,2026-04-22,4497764.0
120505,2026-04-23,4545242.0
120505,2026-04-24,4546363.0
120505,2026-04-27,4533986.0
120505,2026-04-28,4565785.0
120505,2026-04-29,4602016.0
120505,2026-04-30,4514534.0
120505,2026-05-01,4522385.0
120505,2026-05-04,4659323.0
120505,2026-05-05,458856.0
120505,2026-05-06,4586964.0
120505,2026-05-07,4697984.0
120505,2026-05-08,4763696.0
120505,2026-05-11,4737709.0
120505,2026-05-12,4752617.0
120505,2026-05-13,4755704.0
120505,2026-05-14,4716494.0
120505,2026-05-15,4715485.0
120505,2026-05-18,4702882.0
120505,2026-05-19,471241.0
120505,2026-05-20,467354.0
120505,2026-05-21,4605779.0
120505,2026-05-22,460661.0
120505,2026-05-25,4705325.0
120505,2026-05-26,4713135.0
120505,2026-05-27,4697635.0
120505,2026-05-28,4743424.0
120505,2026-05-29,473764.0
120506,2022-01-03,2020453.0
120506,2022-01-04,2021501.0
120506,2022-01-05,2036057.0
120506,2022-01-06,2022714.0
120506,2022-01-07,2033482.0
120506,2022-01-10,2039908.0
120506,2022-01-11,2039952.0
120506,2022-01-12,2031431.0
120506,2022-01-13,2020343.0
120506,2022-01-14,2026866.0
120506,2022-01-17,204008.0
120506,2022-01-18,2038763.0
120506,2022-01-19,2045441.0
120506,2022-01-20,2045844.0
120506,2022-01-21,2048888.0
120506,2022-01-24,2046147.0
120506,2022-01-25,2047632.0
120506,2022-01-26,2101673.0
120506,2022-01-27,2109042.0
120506,2022-01-28,212312.0
120506,2022-01-31,2133111.0
120506,2022-02-01,2129002.0
120506,2022-02-02,2156391.0
120506,2022-02-03,2151662.0
120506,2022-02-04,2174427.0
120506,2022-02-07,2168776.0
120506,2022-02-08,2150386.0
120506,2022-02-09,2159023.0
120506,2022-02-10,2137791.0
120506,2022-02-11,2149833.0
120506,2022-02-14,2126892.0
120506,2022-02-15,2121669.0
120506,2022-02-16,2094323.0
120506,2022-02-17,2152159.0
120506,2022-02-18,2119963.0
120506,2022-02-21,2121338.0
120506,2022-02-22,2145571.0
120506,2022-02-23,216789.0
120506,2022-02-24,2186614.0
120506,2022-02-25,2181281.0
120506,2022-02-28,2210535.0
120506,2022-03-01,2230935.0
120506,2022-03-02,2236657.0
120506,2022-03-03,2242993.0
120506,2022-03-04,2237804.0
120506,2022-03-07,2219884.0
120506,2022-03-08,2247235.0
120506,2022-03-09,2276537.0
120506,2022-03-10,2258852.0
120506,2022-03-11,2256826.0
120506,2022-03-14,2255022.0
120506,2022-03-15,2255579.0
120506,2022-03-16,2258204.0
120506,2022-03-17,2279765.0
120506,2022-03-18,2264983.0
120506,2022-03-21,224819.0
120506,2022-03-22,2275878.0
120506,2022-03-23,226721.0
120506,2022-03-24,2241558.0
120506,2022-03-25,2232546.0
120506,2022-03-28,2226831.0
120506,2022-03-29,2261047.0
120506,2022-03-30,228216.0
120506,2022-03-31,2308322.0
120506,2022-04-01,2327569.0
120506,2022-04-04,2349779.0
120506,2022-04-05,2335848.0
120506,2022-04-06,2332764.0
120506,2022-04-07,231233.0
120506,2022-04-08,2309018.0
120506,2022-04-11,2325284.0
120506,2022-04-12,2329536.0
120506,2022-04-13,2359895.0
120506,2022-04-14,2335877.0
120506,2022-04-15,2348248.0
120506,2022-04-18,2322002.0
120506,2022-04-19,2325361.0
120506,2022-04-20,2342986.0
120506,2022-04-21,2339542.0
120506,2022-04-22,2353064.0
120506,2022-04-25,2333117.0
120506,2022-04-26,2298003.0
120506,2022-04-27,2311414.0
120506,2022-04-28,2351126.0
120506,2022-04-29,2330396.0
120506,2022-05-02,2358775.0
120506,2022-05-03,2361054.0
120506,2022-05-04,2332738.0
120506,2022-05-05,2309212.0
120506,2022-05-06,231084.0
120506,2022-05-09,2303305.0
120506,2022-05-10,2276171.0
120506,2022-05-11,2241271.0
120506,2022-05-12,2224646.0
120506,2022-05-13,2229962.0
120506,2022-05-16,2231067.0
120506,2022-05-17,2221759.0
120506,2022-05-18,2227238.0
120506,2022-05-19,2250484.0
120506,2022-05-20,2260136.0
120506,2022-05-23,2258801.0
120506,2022-05-24,2279963.0
120506,2022-05-25,2260633.0
120506,2022-05-26,2257087.0
120506,2022-05-27,2254055.0
120506,2022-05-30,2229101.0
120506,2022-05-31,2221508.0
120506,2022-06-01,2179587.0
120506,2022-06-02,222056.0
120506,2022-06-03,220.22
120506,2022-06-06,2236696.0
120506,2022-06-07,2238745.0
120506,2022-06-08,2251977.0
120506,2022-06-09,2242845.0
120506,2022-06-10,2248505.0
120506,2022-06-13,2263625.0
120506,2022-06-14,227915.0
120506,2022-06-15,2297173.0
120506,2022-06-16,2290464.0
120506,2022-06-17,2281358.0
120506,2022-06-20,2248499.0
120506,2022-06-21,2260899.0
120506,2022-06-22,228541.0
120506,2022-06-23,2321865.0
120506,2022-06-24,2329864.0
120506,2022-06-27,2314336.0
120506,2022-06-28,2278785.0
120506,2022-06-29,2302604.0
120506,2022-06-30,2265109.0
120506,2022-07-01,2259086.0
120506,2022-07-04,2255555.0
120506,2022-07-05,2255328.0
120506,2022-07-06,2257345.0
120506,2022-07-07,226155.0
120506,2022-07-08,2211747.0
120506,2022-07-11,2213283.0
120506,2022-07-12,2168346.0
120506,2022-07-13,2184614.0
120506,2022-07-14,2174393.0
120506,2022-07-15,2131706.0
120506,2022-07-18,2116545.0
120506,2022-07-19,2106344.0
120506,2022-07-20,213136.0
120506,2022-07-21,2136511.0
120506,2022-07-22,2144667.0
120506,2022-07-25,2169944.0
120506,2022-07-26,2169178.0
120506,2022-07-27,2185906.0
120506,2022-07-28,2201299.0
120506,2022-07-29,2175911.0
120506,2022-08-01,2207634.0
120506,2022-08-02,2179414.0
120506,2022-08-03,219961.0
120506,2022-08-04,2169508.0
120506,2022-08-05,2183081.0
120506,2022-08-08,2223064.0
120506,2022-08-09,2219827.0
120506,2022-08-10,2215687.0
120506,2022-08-11,2229743.0
120506,2022-08-12,2224049.0
120506,2022-08-15,2263848.0
120506,2022-08-16,2269223.0
120506,2022-08-17,2263626.0
120506,2022-08-18,225335.0
120506,2022-08-19,2234814.0
120506,2022-08-22,2222832.0
120506,2022-08-23,221671.0
120506,2022-08-24,2207745.0
120506,2022-08-25,2195277.0
120506,2022-08-26,2240493.0
120506,2022-08-29,2220024.0
120506,2022-08-30,2224338.0
120506,2022-08-31,2238069.0
120506,2022-09-01,2252685.0
120506,2022-09-02,2252689.0
120506,2022-09-05,2248821.0
120506,2022-09-06,2259691.0
120506,2022-09-07,2266648.0
120506,2022-09-08,2262365.0
120506,2022-09-09,223046.0
120506,2022-09-12,2221854.0
120506,2022-09-13,2199134.0
120506,2022-09-14,2186529.0
120506,2022-09-15,2188431.0
120506,2022-09-16,2197082.0
120506,2022-09-19,2235599.0
120506,2022-09-20,2225512.0
120506,2022-09-21,2243107.0
120506,2022-09-22,2250851.0
120506,2022-09-23,2279851.0
120506,2022-09-26,2293572.0
120506,2022-09-27,2273082.0
120506,2022-09-28,2237616.0
120506,2022-09-29,2245454.0
120506,2022-09-30,2235511.0
120506,2022-10-03,221613.0
120506,2022-10-04,2190961.0
120506,2022-10-05,2195516.0
120506,2022-10-06,2228256.0
120506,2022-10-07,2220901.0
120506,2022-10-10,2234564.0
120506,2022-10-11,2233646.0
120506,2022-10-12,2207824.0
120506,2022-10-13,2224443.0
120506,2022-10-14,2202775.0
120506,2022-10-17,220445.0
120506,2022-10-18,2198568.0
120506,2022-10-19,2218432.0
120506,2022-10-20,2197582.0
120506,2022-10-21,2206939.0
120506,2022-10-24,2190713.0
120506,2022-10-25,218137.0
120506,2022-10-26,2108884.0
120506,2022-10-27,2152184.0
120506,2022-10-28,2164612.0
120506,2022-10-31,2150167.0
120506,2022-11-01,2128621.0
120506,2022-11-02,2119852.0
120506,2022-11-03,2135447.0
120506,2022-11-04,2098773.0
120506,2022-11-07,2097132.0
120506,2022-11-08,2133699.0
120506,2022-11-09,2112132.0
120506,2022-11-10,2114912.0
120506,2022-11-11,2160604.0
120506,2022-11-14,2174757.0
120506,2022-11-15,2178556.0
120506,2022-11-16,2190227.0
120506,2022-11-17,2183159.0
120506,2022-11-18,2211362.0
120506,2022-11-21,2204258.0
120506,2022-11-22,2165029.0
120506,2022-11-23,2158238.0
120506,2022-11-24,2139801.0
120506,2022-11-25,2135309.0
120506,2022-11-28,2131271.0
120506,2022-11-29,2156721.0
120506,2022-11-30,2172143.0
120506,2022-12-01,2178763.0
120506,2022-12-02,2179914.0
120506,2022-12-05,2159411.0
120506,2022-12-06,2116536.0
120506,2022-12-07,2119978.0
120506,2022-12-08,2137143.0
120506,2022-12-09,2136143.0
120506,2022-12-12,2126555.0
120506,2022-12-13,2137097.0
120506,2022-12-14,2136601.0
120506,2022-12-15,2172113.0
120506,2022-12-16,2198784.0
120506,2022-12-19,2220043.0
120506,2022-12-20,2237238.0
120506,2022-12-21,2211357.0
120506,2022-12-22,2226491.0
120506,2022-12-23,2235664.0
120506,2022-12-26,2249761.0
120506,2022-12-27,2261514.0
120506,2022-12-28,2272472.0
120506,2022-12-29,2332509.0
120506,2022-12-30,2332125.0
120506,2023-01-02,2354158.0
120506,2023-01-03,2345007.0
120506,2023-01-04,2363905.0
120506,2023-01-05,2386305.0
120506,2023-01-06,2395867.0
120506,2023-01-09,2435309.0
120506,2023-01-10,2416387.0
120506,2023-01-11,2406625.0
120506,2023-01-12,2412799.0
120506,2023-01-13,2434316.0
120506,2023-01-16,2439802.0
120506,2023-01-17,2470997.0
120506,2023-01-18,245696.0
120506,2023-01-19,2431974.0
120506,2023-01-20,244042.0
120506,2023-01-23,2439996.0
120506,2023-01-24,2453907.0
120506,2023-01-25,2454635.0
120506,2023-01-26,2448121.0
120506,2023-01-27,2447748.0
120506,2023-01-30,2449776.0
120506,2023-01-31,2444084.0
120506,2023-02-01,2440753.0
120506,2023-02-02,2432813.0
120506,2023-02-03,2453949.0
120506,2023-02-06,2459818.0
120506,2023-02-07,2514232.0
120506,2023-02-08,2519452.0
120506,2023-02-09,2507765.0
120506,2023-02-10,2573284.0
120506,2023-02-13,2584797.0
120506,2023-02-14,2610543.0
120506,2023-02-15,2626648.0
120506,2023-02-16,2643625.0
120506,2023-02-17,2658516.0
120506,2023-02-20,2632437.0
120506,2023-02-21,2643063.0
120506,2023-02-22,2611632.0
120506,2023-02-23,2608781.0
120506,2023-02-24,2592395.0
120506,2023-02-27,2602612.0
120506,2023-02-28,2612293.0
120506,2023-03-01,2625655.0
120506,2023-03-02,2634255.0
120506,2023-03-03,2620649.0
120506,2023-03-06,2615647.0
