amfi_code,date,nav
119599,2024-03-21,"1,107,561"
119599,2024-03-22,"112,262"
119599,2024-03-25,"1,138,962"
119599,2024-03-26,"1,114,813"
119599,2024-03-27,"1,095,741"
119599,2024-03-28,"1,048,743"
119599,2024-03-29,"1,036,364"
119599,2024-04-01,"1,053,016"
119599,2024-04-02,"1,062,551"
119599,2024-04-03,"1,059,776"
119599,2024-04-04,"1,060,329"
119599,2024-04-05,"1,049,804"
119599,2024-04-08,"1,054,114"
119599,2024-04-09,"1,067,837"
119599,2024-04-10,"1,041,915"
119599,2024-04-11,"1,047,758"
119599,2024-04-12,"1,064,186"
119599,2024-04-15,"1,058,175"
119599,2024-04-16,"1,070,851"
119599,2024-04-17,"1,120,364"
119599,2024-04-18,"1,119,501"
119599,2024-04-19,"1,127,441"
119599,2024-04-22,"1,115,385"
119599,2024-04-23,"1,119,551"
119599,2024-04-24,"112,868"
119599,2024-04-25,"1,133,138"
119599,2024-04-26,"111,606"
119599,2024-04-29,"1,120,671"
119599,2024-04-30,"1,147,778"
119599,2024-05-01,"1,156,926"
119599,2024-05-02,"1,175,613"
119599,2024-05-03,"1,172,256"
119599,2024-05-06,"1,187,218"
119599,2024-05-07,"1,193,492"
119599,2024-05-08,"1,176,779"
119599,2024-05-09,"118,373"
119599,2024-05-10,"1,166,404"
119599,2024-05-13,"1,155,845"
119599,2024-05-14,"1,160,309"
119599,2024-05-15,"1,166,772"
119599,2024-05-16,"1,146,123"
119599,2024-05-17,"1,166,324"
119599,2024-05-20,"1,177,906"
119599,2024-05-21,"1,165,923"
119599,2024-05-22,"1,139,023"
119599,2024-05-23,"1,137,419"
119599,2024-05-24,"1,130,446"
119599,2024-05-27,"1,133,451"
119599,2024-05-28,"1,127,972"
119599,2024-05-29,"1,093,824"
119599,2024-05-30,"1,088,104"
119599,2024-05-31,"1,083,826"
119599,2024-06-03,"1,095,651"
119599,2024-06-04,"1,084,617"
119599,2024-06-05,"1,114,645"
119599,2024-06-06,"1,082,533"
119599,2024-06-07,"1,106,084"
119599,2024-06-10,"1,103,146"
119599,2024-06-11,"1,119,158"
119599,2024-06-12,"1,121,544"
119599,2024-06-13,"114,285"
119599,2024-06-14,"1,136,892"
119599,2024-06-17,"1,118,367"
119599,2024-06-18,"1,144,666"
119599,2024-06-19,"114,362"
119599,2024-06-20,"114,862"
119599,2024-06-21,"1,172,197"
119599,2024-06-24,"1,154,308"
119599,2024-06-25,"1,166,202"
119599,2024-06-26,"1,156,427"
119599,2024-06-27,"1,155,031"
119599,2024-06-28,"1,157,356"
119599,2024-07-01,"113,132"
119599,2024-07-02,"1,118,504"
119599,2024-07-03,"1,143,556"
119599,2024-07-04,"116,064"
119599,2024-07-05,"1,160,509"
119599,2024-07-08,"1,165,978"
119599,2024-07-09,"1,161,601"
119599,2024-07-10,"1,187,721"
119599,2024-07-11,"1,185,014"
119599,2024-07-12,"1,190,387"
119599,2024-07-15,"1,213,125"
119599,2024-07-16,"1,199,411"
119599,2024-07-17,"1,230,293"
119599,2024-07-18,"1,202,043"
119599,2024-07-19,"1,234,369"
119599,2024-07-22,"1,228,218"
119599,2024-07-23,"1,224,601"
119599,2024-07-24,"1,189,726"
119599,2024-07-25,"1,182,267"
119599,2024-07-26,"116,408"
119599,2024-07-29,"1,154,001"
119599,2024-07-30,"1,152,514"
119599,2024-07-31,"1,171,052"
119599,2024-08-01,"1,175,913"
119599,2024-08-02,"1,182,656"
119599,2024-08-05,"1,163,443"
119599,2024-08-06,"1,148,418"
119599,2024-08-07,"1,182,447"
119599,2024-08-08,"1,169,856"
119599,2024-08-09,"1,201,819"
119599,2024-08-12,"1,198,273"
119599,2024-08-13,"1,199,363"
119599,2024-08-14,"1,220,817"
119599,2024-08-15,"1,246,605"
119599,2024-08-16,"1,245,518"
119599,2024-08-19,"1,239,007"
119599,2024-08-20,"1,238,998"
119599,2024-08-21,"1,246,698"
119599,2024-08-22,"1,265,425"
119599,2024-08-23,"1,266,614"
119599,2024-08-26,"1,280,137"
119599,2024-08-27,"1,314,744"
119599,2024-08-28,"1,323,818"
119599,2024-08-29,"1,331,493"
119599,2024-08-30,"1,301,156"
119599,2024-09-02,"1,249,441"
119599,2024-09-03,"1,258,205"
119599,2024-09-04,"1,257,424"
119599,2024-09-05,"1,248,361"
119599,2024-09-06,"1,254,252"
119599,2024-09-09,"1,254,154"
119599,2024-09-10,"1,277,743"
119599,2024-09-11,"1,280,594"
119599,2024-09-12,"1,266,725"
119599,2024-09-13,"1,287,756"
119599,2024-09-16,"1,284,481"
119599,2024-09-17,"1,296,308"
119599,2024-09-18,"1,287,721"
119599,2024-09-19,"1,275,724"
119599,2024-09-20,"1,278,531"
119599,2024-09-23,"1,279,907"
119599,2024-09-24,"1,290,741"
119599,2024-09-25,"1,286,415"
119599,2024-09-26,"1,250,836"
119599,2024-09-27,"1,243,425"
119599,2024-09-30,"1,260,167"
119599,2024-10-01,"1,255,374"
119599,2024-10-02,"1,251,605"
119599,2024-10-03,"1,272,309"
119599,2024-10-04,"1,259,222"
119599,2024-10-07,"1,230,069"
119599,2024-10-08,"1,228,033"
119599,2024-10-09,"1,219,769"
119599,2024-10-10,"1,202,398"
119599,2024-10-11,"1,200,129"
119599,2024-10-14,"1,210,511"
119599,2024-10-15,"1,211,391"
119599,2024-10-16,"1,218,324"
119599,2024-10-17,"1,254,714"
119599,2024-10-18,"1,249,047"
119599,2024-10-21,"125,563"
119599,2024-10-22,"1,246,689"
119599,2024-10-23,"1,231,257"
119599,2024-10-24,"1,221,033"
119599,2024-10-25,"121,292"
119599,2024-10-28,"1,220,871"
119599,2024-10-29,"1,267,989"
119599,2024-10-30,"1,254,866"
119599,2024-10-31,"1,247,748"
119599,2024-11-01,"1,247,597"
119599,2024-11-04,"1,256,494"
119599,2024-11-05,"1,262,822"
119599,2024-11-06,"1,289,745"
119599,2024-11-07,"1,242,475"
119599,2024-11-08,"1,197,682"
119599,2024-11-11,"1,189,403"
119599,2024-11-12,"1,211,193"
119599,2024-11-13,"1,182,726"
119599,2024-11-14,"1,128,996"
119599,2024-11-15,"1,140,193"
119599,2024-11-18,"1,145,576"
119599,2024-11-19,"1,127,059"
119599,2024-11-20,"111,067"
119599,2024-11-21,"1,094,792"
119599,2024-11-22,"1,097,658"
119599,2024-11-25,"1,087,833"
119599,2024-11-26,"1,097,288"
119599,2024-11-27,"1,049,967"
119599,2024-11-28,"1,036,798"
119599,2024-11-29,"1,019,464"
119599,2024-12-02,"1,016,243"
119599,2024-12-03,"1,008,549"
119599,2024-12-04,"1,022,193"
119599,2024-12-05,"993,562"
119599,2024-12-06,"995,143"
119599,2024-12-09,"1,004,808"
119599,2024-12-10,"1,035,526"
119599,2024-12-11,"1,028,597"
119599,2024-12-12,"1,034,769"
119599,2024-12-13,"1,006,665"
119599,2024-12-16,"970,296"
119599,2024-12-17,"98,415"
119599,2024-12-18,"984,923"
119599,2024-12-19,"100,425"
119599,2024-12-20,"983,621"
119599,2024-12-23,"992,574"
119599,2024-12-24,"1,023,113"
119599,2024-12-25,"1,030,798"
119599,2024-12-26,"1,036,202"
119599,2024-12-27,"1,037,246"
119599,2024-12-30,"1,012,784"
119599,2024-12-31,"1,035,542"
119599,2025-01-01,"1,026,523"
119599,2025-01-02,"1,035,615"
119599,2025-01-03,"1,011,317"
119599,2025-01-06,"993,572"
119599,2025-01-07,"1,017,171"
119599,2025-01-08,"1,012,506"
119599,2025-01-09,"1,036,851"
119599,2025-01-10,"1,036,479"
119599,2025-01-13,"1,007,725"
119599,2025-01-14,"1,022,875"
119599,2025-01-15,"1,014,301"
119599,2025-01-16,"1,026,419"
119599,2025-01-17,"1,027,724"
119599,2025-01-20,"1,003,925"
119599,2025-01-21,"1,007,405"
119599,2025-01-22,"1,043,769"
119599,2025-01-23,"1,052,823"
119599,2025-01-24,"1,052,788"
119599,2025-01-27,"1,071,704"
119599,2025-01-28,"1,076,205"
119599,2025-01-29,"1,080,705"
119599,2025-01-30,"1,063,213"
119599,2025-01-31,"1,068,068"
119599,2025-02-03,"1,086,575"
119599,2025-02-04,"1,073,299"
119599,2025-02-05,"1,098,608"
119599,2025-02-06,"1,097,981"
119599,2025-02-07,"1,083,682"
119599,2025-02-10,"1,101,804"
119599,2025-02-11,"1,097,797"
119599,2025-02-12,"1,111,977"
119599,2025-02-13,"1,107,846"
119599,2025-02-14,"110,777"
119599,2025-02-17,"1,117,389"
119599,2025-02-18,112.35
119599,2025-02-19,"1,089,692"
119599,2025-02-20,"1,071,554"
119599,2025-02-21,"1,088,304"
119599,2025-02-24,"108,699"
119599,2025-02-25,"1,079,003"
119599,2025-02-26,"1,057,085"
119599,2025-02-27,"1,040,169"
119599,2025-02-28,"1,008,452"
119599,2025-03-03,"1,007,724"
119599,2025-03-04,"999,143"
119599,2025-03-05,"984,908"
119599,2025-03-06,"984,712"
119599,2025-03-07,"991,237"
119599,2025-03-10,"1,025,352"
119599,2025-03-11,"1,002,102"
119599,2025-03-12,"1,021,458"
119599,2025-03-13,"1,038,138"
119599,2025-03-14,"1,026,374"
119599,2025-03-17,"1,030,564"
119599,2025-03-18,"1,024,057"
119599,2025-03-19,"1,027,953"
119599,2025-03-20,"1,053,596"
119599,2025-03-21,"1,064,621"
119599,2025-03-24,"107,412"
119599,2025-03-25,"1,067,798"
119599,2025-03-26,"1,044,042"
119599,2025-03-27,"1,041,529"
119599,2025-03-28,"1,062,437"
119599,2025-03-31,"1,038,095"
119599,2025-04-01,"102,188"
119599,2025-04-02,"1,024,809"
119599,2025-04-03,"1,009,921"
119599,2025-04-04,"998,265"
119599,2025-04-07,"992,494"
119599,2025-04-08,"972,225"
119599,2025-04-09,"958,261"
119599,2025-04-10,"969,781"
119599,2025-04-11,"950,848"
119599,2025-04-14,"92,803"
119599,2025-04-15,"91,967"
119599,2025-04-16,"931,145"
119599,2025-04-17,"929,072"
119599,2025-04-18,"923,105"
119599,2025-04-21,"924,557"
119599,2025-04-22,"900,271"
119599,2025-04-23,"908,104"
119599,2025-04-24,"914,403"
119599,2025-04-25,"909,321"
119599,2025-04-28,"924,648"
119599,2025-04-29,"909,168"
119599,2025-04-30,"92,627"
119599,2025-05-01,"929,337"
119599,2025-05-02,"925,232"
119599,2025-05-05,"92,575"
119599,2025-05-06,"924,995"
119599,2025-05-07,"943,766"
119599,2025-05-08,"928,709"
119599,2025-05-09,"918,425"
119599,2025-05-12,"934,352"
119599,2025-05-13,"926,438"
119599,2025-05-14,"940,491"
119599,2025-05-15,"966,846"
119599,2025-05-16,"961,586"
119599,2025-05-19,"972,809"
119599,2025-05-20,"956,128"
119599,2025-05-21,"968,406"
119599,2025-05-22,97.23
119599,2025-05-23,"980,426"
119599,2025-05-26,"971,356"
119599,2025-05-27,"947,102"
119599,2025-05-28,"955,472"
119599,2025-05-29,"92,573"
119599,2025-05-30,"92,192"
119599,2025-06-02,"936,504"
119599,2025-06-03,"940,158"
119599,2025-06-04,97.03
119599,2025-06-05,"986,953"
119599,2025-06-06,"977,694"
119599,2025-06-09,"978,969"
119599,2025-06-10,"979,094"
119599,2025-06-11,"955,833"
119599,2025-06-12,"942,604"
119599,2025-06-13,"935,133"
119599,2025-06-16,"906,412"
119599,2025-06-17,"907,882"
119599,2025-06-18,"905,118"
119599,2025-06-19,"882,353"
119599,2025-06-20,"888,764"
119599,2025-06-23,"899,625"
119599,2025-06-24,"903,636"
119599,2025-06-25,"899,821"
119599,2025-06-26,"909,035"
119599,2025-06-27,"919,628"
119599,2025-06-30,"924,898"
119599,2025-07-01,"913,762"
119599,2025-07-02,"918,552"
119599,2025-07-03,"936,827"
119599,2025-07-04,"928,877"
119599,2025-07-07,"960,917"
119599,2025-07-08,"953,828"
119599,2025-07-09,"955,149"
119599,2025-07-10,"945,912"
119599,2025-07-11,"950,073"
119599,2025-07-14,"925,167"
119599,2025-07-15,"918,046"
119599,2025-07-16,"90,318"
119599,2025-07-17,"905,897"
119599,2025-07-18,92.1
119599,2025-07-21,"93,123"
119599,2025-07-22,"897,874"
119599,2025-07-23,"928,028"
119599,2025-07-24,"933,168"
119599,2025-07-25,"922,631"
119599,2025-07-28,"925,725"
119599,2025-07-29,"929,108"
119599,2025-07-30,"920,205"
119599,2025-07-31,"923,884"
119599,2025-08-01,"915,886"
119599,2025-08-04,"910,867"
119599,2025-08-05,"901,863"
119599,2025-08-06,"882,512"
119599,2025-08-07,"885,314"
119599,2025-08-08,"894,293"
119599,2025-08-11,"902,361"
119599,2025-08-12,"914,887"
119599,2025-08-13,"920,375"
119599,2025-08-14,"913,483"
119599,2025-08-15,"926,451"
119599,2025-08-18,"907,647"
119599,2025-08-19,"895,645"
119599,2025-08-20,"882,918"
119599,2025-08-21,"898,849"
119599,2025-08-22,"913,091"
119599,2025-08-25,"920,929"
119599,2025-08-26,"937,425"
119599,2025-08-27,"925,341"
119599,2025-08-28,"931,248"
119599,2025-08-29,"930,226"
119599,2025-09-01,"943,539"
119599,2025-09-02,"942,651"
119599,2025-09-03,"937,772"
119599,2025-09-04,"94,662"
119599,2025-09-05,"960,611"
119599,2025-09-08,"951,383"
119599,2025-09-09,"951,299"
119599,2025-09-10,"93,639"
119599,2025-09-11,"901,053"
119599,2025-09-12,"904,692"
119599,2025-09-15,"914,207"
119599,2025-09-16,"918,789"
119599,2025-09-17,"891,787"
119599,2025-09-18,"887,648"
119599,2025-09-19,"857,921"
119599,2025-09-22,"877,394"
119599,2025-09-23,"863,268"
119599,2025-09-24,"881,274"
119599,2025-09-25,"895,281"
119599,2025-09-26,"883,444"
119599,2025-09-29,"868,582"
119599,2025-09-30,"87,415"
119599,2025-10-01,"863,357"
119599,2025-10-02,"865,507"
119599,2025-10-03,"859,701"
119599,2025-10-06,"836,651"
119599,2025-10-07,"808,478"
119599,2025-10-08,"812,078"
119599,2025-10-09,"805,631"
119599,2025-10-10,"799,342"
119599,2025-10-13,"808,856"
119599,2025-10-14,"824,662"
119599,2025-10-15,"821,847"
119599,2025-10-16,"818,164"
119599,2025-10-17,"825,354"
119599,2025-10-20,"80,861"
119599,2025-10-21,"812,165"
119599,2025-10-22,"81,997"
119599,2025-10-23,"829,525"
119599,2025-10-24,"805,309"
119599,2025-10-27,"796,405"
119599,2025-10-28,"786,152"
119599,2025-10-29,"788,077"
119599,2025-10-30,"79,476"
119599,2025-10-31,"814,426"
119599,2025-11-03,"808,808"
119599,2025-11-04,"803,196"
119599,2025-11-05,"818,585"
119599,2025-11-06,"823,136"
119599,2025-11-07,"840,467"
119599,2025-11-10,"845,035"
119599,2025-11-11,83.05
119599,2025-11-12,"813,956"
119599,2025-11-13,"795,003"
119599,2025-11-14,"804,037"
119599,2025-11-17,"819,944"
119599,2025-11-18,"844,913"
119599,2025-11-19,"856,955"
119599,2025-11-20,"873,555"
119599,2025-11-21,"866,368"
119599,2025-11-24,"851,475"
119599,2025-11-25,"863,705"
119599,2025-11-26,"870,164"
119599,2025-11-27,"872,399"
119599,2025-11-28,"878,504"
119599,2025-12-01,"883,758"
119599,2025-12-02,"902,596"
119599,2025-12-03,"921,997"
119599,2025-12-04,"930,745"
119599,2025-12-05,"94,405"
119599,2025-12-08,"952,555"
119599,2025-12-09,"946,487"
119599,2025-12-10,"958,669"
119599,2025-12-11,"938,664"
119599,2025-12-12,"955,206"
119599,2025-12-15,"938,224"
119599,2025-12-16,"943,279"
119599,2025-12-17,"931,621"
119599,2025-12-18,"940,596"
119599,2025-12-19,"940,915"
119599,2025-12-22,"918,379"
119599,2025-12-23,"925,291"
119599,2025-12-24,"917,709"
119599,2025-12-25,"931,345"
119599,2025-12-26,"932,178"
119599,2025-12-29,"938,821"
119599,2025-12-30,"925,577"
119599,2025-12-31,"917,827"
119599,2026-01-01,"912,017"
119599,2026-01-02,"925,213"
119599,2026-01-05,"950,809"
119599,2026-01-06,"939,649"
119599,2026-01-07,"956,554"
119599,2026-01-08,"925,229"
119599,2026-01-09,"908,784"
119599,2026-01-12,"895,947"
119599,2026-01-13,"877,831"
119599,2026-01-14,"856,958"
119599,2026-01-15,"863,303"
119599,2026-01-16,"861,149"
119599,2026-01-19,"867,066"
119599,2026-01-20,"877,312"
119599,2026-01-21,"881,759"
119599,2026-01-22,"891,718"
119599,2026-01-23,"89,152"
119599,2026-01-26,"875,774"
119599,2026-01-27,"891,263"
119599,2026-01-28,"883,804"
119599,2026-01-29,"871,638"
119599,2026-01-30,"869,958"
119599,2026-02-02,"858,291"
119599,2026-02-03,"853,411"
119599,2026-02-04,"858,797"
119599,2026-02-05,"864,276"
119599,2026-02-06,"852,886"
119599,2026-02-09,"847,099"
119599,2026-02-10,"862,306"
119599,2026-02-11,"869,832"
119599,2026-02-12,"899,512"
119599,2026-02-13,"917,187"
119599,2026-02-16,"934,681"
119599,2026-02-17,"915,272"
119599,2026-02-18,"927,158"
119599,2026-02-19,"927,192"
119599,2026-02-20,"919,984"
119599,2026-02-23,"923,227"
119599,2026-02-24,"937,891"
119599,2026-02-25,"946,144"
119599,2026-02-26,"933,959"
119599,2026-02-27,"945,769"
119599,2026-03-02,"937,138"
119599,2026-03-03,"941,163"
119599,2026-03-04,"937,495"
119599,2026-03-05,"935,085"
119599,2026-03-06,"947,264"
119599,2026-03-09,"932,687"
119599,2026-03-10,"962,541"
119599,2026-03-11,"936,145"
119599,2026-03-12,"928,185"
119599,2026-03-13,"934,427"
119599,2026-03-16,"94,389"
119599,2026-03-17,"94,322"
119599,2026-03-18,"943,191"
119599,2026-03-19,"950,138"
119599,2026-03-20,"947,514"
119599,2026-03-23,"969,379"
119599,2026-03-24,"983,135"
119599,2026-03-25,"997,613"
119599,2026-03-26,"983,407"
119599,2026-03-27,"983,036"
119599,2026-03-30,"97,925"
119599,2026-03-31,"964,706"
119599,2026-04-01,"97,104"
119599,2026-04-02,"963,694"
119599,2026-04-03,"974,543"
119599,2026-04-06,"959,093"
119599,2026-04-07,"986,273"
119599,2026-04-08,"973,298"
119599,2026-04-09,"977,518"
119599,2026-04-10,"990,649"
119599,2026-04-13,"982,644"
119599,2026-04-14,"996,795"
119599,2026-04-15,"978,538"
119599,2026-04-16,"1,002,049"
119599,2026-04-17,"1,003,147"
119599,2026-04-20,"994,637"
119599,2026-04-21,"990,827"
119599,2026-04-22,"1,004,406"
119599,2026-04-23,"996,073"
119599,2026-04-24,"985,247"
119599,2026-04-27,"982,673"
119599,2026-04-28,"965,469"
119599,2026-04-29,"994,418"
119599,2026-04-30,"986,448"
119599,2026-05-01,"1,000,326"
119599,2026-05-04,"1,004,507"
119599,2026-05-05,"989,917"
119599,2026-05-06,"990,688"
119599,2026-05-07,"1,003,872"
119599,2026-05-08,"1,001,774"
119599,2026-05-11,"1,021,667"
119599,2026-05-12,"1,039,142"
119599,2026-05-13,"1,055,211"
119599,2026-05-14,"1,048,515"
119599,2026-05-15,"1,031,735"
119599,2026-05-18,"1,022,705"
119599,2026-05-19,"1,026,767"
119599,2026-05-20,"1,036,535"
119599,2026-05-21,"1,002,561"
119599,2026-05-22,"1,003,308"
119599,2026-05-25,"1,006,688"
119599,2026-05-26,"1,003,172"
119599,2026-05-27,"1,024,676"
119599,2026-05-28,"1,032,405"
119599,2026-05-29,"1,054,849"
119120,2022-01-03,"421,391"
119120,2022-01-04,"422,508"
119120,2022-01-05,"424,374"
119120,2022-01-06,"425,901"
119120,2022-01-07,"424,851"
119120,2022-01-10,"424,701"
119120,2022-01-11,"424,453"
119120,2022-01-12,"425,098"
119120,2022-01-13,"425,956"
119120,2022-01-14,"425,178"
119120,2022-01-17,"425,372"
119120,2022-01-18,"423,334"
119120,2022-01-19,"424,996"
119120,2022-01-20,"424,569"
119120,2022-01-21,"42,475"
119120,2022-01-24,"42,454"
119120,2022-01-25,"425,889"
119120,2022-01-26,"422,976"
119120,2022-01-27,"423,079"
119120,2022-01-28,"423,087"
119120,2022-01-31,"422,725"
119120,2022-02-01,"424,689"
119120,2022-02-02,"423,861"
119120,2022-02-03,"424,808"
119120,2022-02-04,"425,311"
119120,2022-02-07,"426,787"
119120,2022-02-08,"426,192"
119120,2022-02-09,"425,527"
119120,2022-02-10,"426,826"
119120,2022-02-11,"427,405"
119120,2022-02-14,"425,866"
119120,2022-02-15,"42,541"
119120,2022-02-16,"425,946"
119120,2022-02-17,"426,968"
119120,2022-02-18,"426,359"
119120,2022-02-21,"423,361"
119120,2022-02-22,"424,041"
119120,2022-02-23,"42,286"
119120,2022-02-24,"420,836"
119120,2022-02-25,"417,962"
119120,2022-02-28,"41,894"
119120,2022-03-01,"419,196"
119120,2022-03-02,"419,077"
119120,2022-03-03,"420,667"
119120,2022-03-04,"421,463"
119120,2022-03-07,"423,304"
119120,2022-03-08,"421,942"
119120,2022-03-09,"422,026"
119120,2022-03-10,"42,043"
119120,2022-03-11,"420,307"
119120,2022-03-14,"420,164"
119120,2022-03-15,"420,948"
119120,2022-03-16,"421,117"
119120,2022-03-17,"421,899"
119120,2022-03-18,"422,768"
119120,2022-03-21,"425,192"
119120,2022-03-22,"424,976"
119120,2022-03-23,"42,409"
119120,2022-03-24,"424,474"
119120,2022-03-25,"423,738"
119120,2022-03-28,"425,445"
119120,2022-03-29,"425,263"
119120,2022-03-30,"424,779"
119120,2022-03-31,"424,396"
119120,2022-04-01,"425,286"
119120,2022-04-04,"425,239"
119120,2022-04-05,"424,673"
119120,2022-04-06,"426,581"
119120,2022-04-07,"425,783"
119120,2022-04-08,"425,943"
119120,2022-04-11,"426,766"
119120,2022-04-12,"425,136"
119120,2022-04-13,"425,773"
119120,2022-04-14,"424,764"
119120,2022-04-15,"425,767"
119120,2022-04-18,"424,857"
119120,2022-04-19,"425,721"
119120,2022-04-20,"427,031"
119120,2022-04-21,"428,081"
119120,2022-04-22,"428,474"
119120,2022-04-25,"428,347"
119120,2022-04-26,"427,848"
119120,2022-04-27,"429,559"
119120,2022-04-28,"428,925"
119120,2022-04-29,"427,928"
119120,2022-05-02,"428,769"
119120,2022-05-03,"428,032"
119120,2022-05-04,"42,713"
119120,2022-05-05,"425,701"
119120,2022-05-06,"425,305"
119120,2022-05-09,"425,338"
119120,2022-05-10,"42,572"
119120,2022-05-11,"426,863"
119120,2022-05-12,"427,553"
119120,2022-05-13,"427,469"
119120,2022-05-16,"427,378"
119120,2022-05-17,"42,805"
119120,2022-05-18,"429,547"
119120,2022-05-19,"429,807"
119120,2022-05-20,"429,422"
119120,2022-05-23,"428,471"
119120,2022-05-24,"427,036"
119120,2022-05-25,"427,875"
119120,2022-05-26,"428,622"
119120,2022-05-27,"429,368"
119120,2022-05-30,"429,352"
119120,2022-05-31,43.1
119120,2022-06-01,"430,597"
119120,2022-06-02,"431,758"
119120,2022-06-03,"431,839"
119120,2022-06-06,"431,301"
119120,2022-06-07,"432,069"
119120,2022-06-08,"432,639"
119120,2022-06-09,"433,152"
119120,2022-06-10,"433,364"
119120,2022-06-13,"433,447"
119120,2022-06-14,"436,188"
119120,2022-06-15,"437,617"
119120,2022-06-16,"43,854"
119120,2022-06-17,"438,788"
119120,2022-06-20,"440,029"
119120,2022-06-21,"44,073"
119120,2022-06-22,"440,885"
119120,2022-06-23,"440,674"
119120,2022-06-24,"44,071"
119120,2022-06-27,"437,328"
119120,2022-06-28,"437,685"
119120,2022-06-29,"437,272"
119120,2022-06-30,"439,155"
119120,2022-07-01,"439,302"
119120,2022-07-04,"438,113"
119120,2022-07-05,"438,183"
119120,2022-07-06,"437,155"
119120,2022-07-07,"437,802"
119120,2022-07-08,"438,248"
119120,2022-07-11,"439,432"
119120,2022-07-12,"438,683"
119120,2022-07-13,"438,846"
119120,2022-07-14,"437,464"
119120,2022-07-15,"438,363"
119120,2022-07-18,"439,062"
119120,2022-07-19,"439,737"
119120,2022-07-20,"439,864"
119120,2022-07-21,"44,045"
119120,2022-07-22,"44,236"
119120,2022-07-25,"442,169"
119120,2022-07-26,"44,245"
119120,2022-07-27,"441,367"
119120,2022-07-28,"440,528"
119120,2022-07-29,"440,763"
119120,2022-08-01,"442,117"
119120,2022-08-02,"441,957"
119120,2022-08-03,"441,821"
119120,2022-08-04,"441,494"
119120,2022-08-05,"441,026"
119120,2022-08-08,"44,148"
119120,2022-08-09,"439,943"
119120,2022-08-10,"441,492"
119120,2022-08-11,"440,878"
119120,2022-08-12,"441,807"
119120,2022-08-15,"440,521"
119120,2022-08-16,"44,139"
119120,2022-08-17,"442,265"
119120,2022-08-18,"442,819"
119120,2022-08-19,"441,837"
119120,2022-08-22,"442,242"
119120,2022-08-23,"441,051"
119120,2022-08-24,"440,896"
119120,2022-08-25,"442,168"
119120,2022-08-26,"443,183"
119120,2022-08-29,"443,327"
119120,2022-08-30,"442,365"
119120,2022-08-31,"443,212"
119120,2022-09-01,"443,361"
119120,2022-09-02,"440,902"
119120,2022-09-05,"441,898"
119120,2022-09-06,"441,998"
119120,2022-09-07,"443,466"
119120,2022-09-08,"44,237"
119120,2022-09-09,"438,968"
119120,2022-09-12,"439,403"
119120,2022-09-13,"439,851"
119120,2022-09-14,"438,107"
119120,2022-09-15,"437,153"
119120,2022-09-16,"440,324"
119120,2022-09-19,"440,111"
119120,2022-09-20,"441,048"
119120,2022-09-21,"440,451"
119120,2022-09-22,"438,263"
119120,2022-09-23,43.82
119120,2022-09-26,"438,032"
119120,2022-09-27,"437,716"
119120,2022-09-28,"437,715"
119120,2022-09-29,"438,131"
119120,2022-09-30,"438,091"
119120,2022-10-03,"436,822"
119120,2022-10-04,"437,483"
119120,2022-10-05,"435,464"
119120,2022-10-06,"433,343"
119120,2022-10-07,"434,275"
119120,2022-10-10,"434,955"
119120,2022-10-11,"435,016"
119120,2022-10-12,"433,613"
119120,2022-10-13,"432,964"
119120,2022-10-14,"432,801"
119120,2022-10-17,"431,187"
119120,2022-10-18,"430,508"
119120,2022-10-19,"43,134"
119120,2022-10-20,"433,017"
119120,2022-10-21,"432,684"
119120,2022-10-24,"433,633"
119120,2022-10-25,"43,167"
119120,2022-10-26,"432,511"
119120,2022-10-27,"431,759"
119120,2022-10-28,"432,217"
119120,2022-10-31,"432,071"
119120,2022-11-01,"433,635"
119120,2022-11-02,"432,804"
119120,2022-11-03,"433,613"
119120,2022-11-04,"433,432"
119120,2022-11-07,"433,383"
119120,2022-11-08,"433,306"
119120,2022-11-09,"432,507"
119120,2022-11-10,"432,615"
119120,2022-11-11,"43,267"
119120,2022-11-14,"433,057"
119120,2022-11-15,"433,273"
119120,2022-11-16,"434,269"
119120,2022-11-17,"435,405"
119120,2022-11-18,"434,378"
119120,2022-11-21,"435,455"
119120,2022-11-22,"434,279"
119120,2022-11-23,"435,047"
119120,2022-11-24,"435,851"
119120,2022-11-25,"433,881"
119120,2022-11-28,"434,107"
119120,2022-11-29,"433,719"
119120,2022-11-30,"433,014"
119120,2022-12-01,"434,615"
119120,2022-12-02,"434,023"
119120,2022-12-05,"433,266"
119120,2022-12-06,"433,473"
119120,2022-12-07,"434,346"
119120,2022-12-08,"434,315"
119120,2022-12-09,"435,718"
119120,2022-12-12,"436,426"
119120,2022-12-13,"434,161"
119120,2022-12-14,"433,706"
119120,2022-12-15,"433,217"
119120,2022-12-16,"433,864"
119120,2022-12-19,"431,127"
119120,2022-12-20,"434,029"
119120,2022-12-21,"434,734"
119120,2022-12-22,"435,022"
119120,2022-12-23,"436,444"
119120,2022-12-26,"439,154"
119120,2022-12-27,"440,244"
119120,2022-12-28,"441,424"
119120,2022-12-29,"441,696"
119120,2022-12-30,"441,665"
119120,2023-01-02,"441,262"
119120,2023-01-03,"44,047"
119120,2023-01-04,"439,834"
119120,2023-01-05,"438,465"
119120,2023-01-06,"438,506"
119120,2023-01-09,"436,773"
119120,2023-01-10,"437,108"
119120,2023-01-11,"437,193"
119120,2023-01-12,"43,748"
119120,2023-01-13,"43,703"
